article_id;title;doi;year;authors;journal;keywords;study_country;latitude;longitude;study_continent;study_subregion;country_list;is_multi_country;continent_list;is_multi_continent;researcher_country;researcher_continent;researcher_subregion;topic_id;megatopic_id;research_flow;income_group;hdi;gender_inequality_index
206;Intimate partner violence, contextual factors and under-5 mortality: a multilevel analysis of cross-sectional surveys from 20 Sub-Saharan African countries;10.1136/bmjgh-2020-003531;2020;Yaya, S and Anjorin, SS and Adenini, SA;BMJ GLOBAL HEALTH;"maternal health;public health;health policies and all other topics;CHILD-MORTALITY;FAMILY-STRUCTURE;PREGNANCY;HEALTH;POLYGYNY;PREVALENCE;ETHIOPIA;WOMEN;Cross-Sectional Studies;Cesarean Section";"CMR; MWI; NAM; RWA; TGO";43.6832382;-79.3883655;África;África Central / África Meridional / África Oriental / África Ocidental;['CMR', 'MWI', 'NAM', 'RWA', 'TGO'];1;['África'];0;CAN;América;América do Norte;21;6;Multi-national;;;
207;Intimate partner violence: A key correlate of women’s physical and mental health in informal settlements in Nairobi, Kenya;10.1371/journal.pone.0230894;2020;Samantha C. Winter, Lena Moraa Obara, Sarah McMahon;PLOS ONE;"Kenya;Violence";KEN;1.4419683;38.4313975;África;África Oriental;['KEN'];0;['África'];0;KEN;África;África Oriental;32;5;Domestic;Lower middle income;0.575;0.506
208;Intimate partner violence and utilization of maternal health care services in Addis Ababa, Ethiopia;10.1186/s12913-017-2121-7;2017;Bedru Hussen Mohammed;BMC Health Services Research, 2017, doi:10.1186/s12913-017-2121-7;Intimate partner violence,Maternal health care,Antenatal care,Prevention of mother-to-child transmission,Addis Ababa;ETH;22.4135688;114.2101033;África;África Oriental;['ETH'];0;['África'];0;HKG;Ásia;Ásia Oriental;11;1;Cross-continental;Low income;0.498;0.491
209;Intra-Urban Variation of Intimate Partner Violence Against Women and Men in Kenya: Evidence from the 2014 Kenya Demographic and Health Survey;10.1177/08862605221120893;2024;Ringwald B and Tolhurst R and Taegtmeyer M and Digolo L and Gichuna G and Gaitho MM and Phillips-Howard PA and Otiso L and Giorgi E;J Interpers Violence 2023.38:5111-5138;"Female;Humans;Male;Adolescent;Young Adult;Adult;Middle Aged;Kenya/epidemiology;*Intimate Partner Violence;Sexual Partners;Violence;Marital Status;Risk Factors;Prevalence";KEN;39.7837304;-100.445882;África;África Oriental;['KEN'];0;['África'];0;USA;América;América do Norte;1;1;Cross-continental;Lower middle income;0.575;0.506
210;Investigating drug-facilitated sexual assault at a dedicated forensic centre in Cape Town, South Africa;10.1016/j.forsciint.2018.04.028;2018;Marianne Tiemensma;Forensic Science International, 288 (2018) 115-122. doi:10.1016/j.forsciint.2018.04.028;"South Africa;Drugs, Investigational";ZAF;-28.8166236;24.991639;África;África Meridional;['ZAF'];0;['África'];0;ZAF;África;África Meridional;13;3;Domestic;Upper middle income;0.713;0.405
211;Sexual violence and antiretroviral adherence among women of reproductive age in African population‐based surveys: the moderating role of the perinatal phase;10.1002/jia2.26129;2023;Leah A. Schrubbe1, Heidi Stöckl2,3, Abigail M. Hatcher4 and Clara Calvert1,5,§;Journal of the International AIDS Society 2023.26:e26129;;"CIV; CMR; LSO; MWI; NAM; SWZ; UGA; ZMB";4.6125522;13.1535811;África;África Ocidental / África Central / África Meridional / África Oriental;['CIV', 'CMR', 'LSO', 'MWI', 'NAM', 'SWZ', 'UGA', 'ZMB'];1;['África'];0;CMR;África;África Central;8;5;Multi-national;;;
212;Managing cases of gender based sexual assault in the Metropole of Tunis, a public health based approach;10.1016/j.avb.2018.10.005;2019;Mehdi Ben Khelil;Aggression and Violent Behavior, 47 (2019) 257-261. doi:10.1016/j.avb.2018.10.005;"Gender-based violence; Sexual violence; Tunisia; Revolution; Prevention; Public Health; ";TUN;36.8028482;10.1613178;África;África Setentrional;['TUN'];0;['África'];0;TUN;África;África Setentrional;9;6;Domestic;Lower middle income;0.731;0.196
213;Making and unmaking ethnicities in the Rwandan context: implication for gender-based violence, healt;;2013;Anne Kubai;Ethnicity & Health, 2013. doi:10.1080/13557858.2013.832012;"Rwanda; ethnicity; gender-based violence; gender equality policy; Tutsi; Hutu";RWA;59.8576363;17.6294616;África;África Oriental;['RWA'];0;['África'];0;SWE;Europa;Europa Setentrional;7;5;Cross-continental;Low income;0.534;0.388
214;Measuring Hidden Support for Physical Intimate Partner Violence: A List Randomization Experiment in South-Central Ethiopia;10.1177/0886260520914546;2020;Mhairi A. Gibson, PhD, Eshetu Gurmu, PhD, Beatriz Cobo, PhD, María M. Rueda, PhD, and Isabel M. Scott, PhD;J Interpers Violence 0.0:0886260520914546;intimate partner violence,domestic violence,wife-beating,unmatched count technique,indirect questioning method: violence against women and girls,reporting biases;ETH;60.45047;22.2784844;África;África Oriental;['ETH'];0;['África'];0;FIN;Europa;Europa Setentrional;26;1;Cross-continental;Low income;0.498;0.491
215;Married Women’s Experience of Domestic Violence in Malawi: New Evidence From a Cluster and Multinomial Logistic Regression Analysis;10.1177/0886260519851782;2019;Lana Clara Chikhungu, Mark Amos, Ngianga Kandala, II, and Saseendran Palikadavath;J Interpers Violence 0.0:0886260519851782;gender,violence,women,abuse,Malawi,cluster,multinomial;MWI;-13.9508623;33.7765225;África;África Meridional;['MWI'];0;['África'];0;MWI;África;África Meridional;4;1;Domestic;Low income;0.512;0.549
216;Invariance of the WHO violence against women instrument among Kenyan adolescent girls and young women: Bayesian psychometric modeling;10.1371/journal.pone.0258651;2021;Benedict O. Orindi, Abdhalah Ziraba, Luk Bruyneel, Sian Floyd, Emmanuel Lesaffre;PLOS ONE;"CONFIRMATORY FACTOR-ANALYSIS;TESTING MEASUREMENT INVARIANCE;INTIMATE PARTNER VIOLENCE;DOMESTIC VIOLENCE;FIT;MULTICOUNTRY;SIMULATION;INDEXES;HEALTH;Psychometrics;Adolescent";KEN;-3.1507392;39.6750716;África;África Oriental;['KEN'];0;['África'];0;KEN;África;África Oriental;1;1;Domestic;Lower middle income;0.575;0.506
217;Mechanisms linking intimate partner violence and prevention of mother-to-child transmission of HIV: A qualitative study in South Africa;10.1016/j.socscimed.2016.09.013;2016;A.M. Hatcher;Social Science & Medicine, 168 (2016) 130-139. doi:10.1016/j.socscimed.2016.09.013;"South Africa;Intimate partner violence;HIV;Adherence;Qualitative;Perinatal;DOMESTIC VIOLENCE;PREGNANT-WOMEN;ANTIRETROVIRAL THERAPY;MENTAL-HEALTH;SEROSTATUS DISCLOSURE;ADHERENCE;OUTCOMES;GENDER;RISK;PREVALENCE;Only Child;Child";"MWI; ZAF; ZWE";-26.1888766;28.0247912;África;África Meridional;['MWI', 'ZAF', 'ZWE'];1;['África'];0;ZAF;África;África Meridional;8;5;Multi-national;;;
218;Perceptions and Experiences of Intimate Partner Violence in Abidjan, Côte d'Ivoire;10.1371/journal.pone.0157348;2016;Sara J. Shuman, Kathryn L. Falb, Lauren F. Cardoso, Heather Cole, Denise Kpebo, Jhumka Gupta;PLoS ONE;Violence;CIV;7.9897371;-5.5679458;África;África Ocidental;['CIV'];0;['África'];0;CIV;África;África Ocidental;1;1;Domestic;Lower middle income;0.55;0.601
219;Obstetrics violence among parturient women in Kano State, north-west Nigeria;10.1016/j.srhc.2021.100620;2021;Shaheeda Labaran Farouk;Sexual & Reproductive Healthcare, 29 (2021) 100620. doi:10.1016/j.srhc.2021.100620;Obstetric violence,Abuse,Mistreatment,Childbirth,Nigeria;NGA;9.6000359;7.9999721;África;África Ocidental;['NGA'];0;['África'];0;NGA;África;África Ocidental;11;1;Domestic;Lower middle income;0.535;0.68
220;Physical and verbal workplace violence against nurses in Jordan;10.1111/inr.12170;2015;Al-Omari H.;International Nursing Review;"Workplace;Violence";JOR;31.1667049;36.941628;Ásia;Ásia Ocidental;['JOR'];0;['Ásia'];0;SAU;Ásia;Ásia Ocidental;6;6;Intra-continental;Upper middle income;0.72;0.461
221;Missed treatment opportunities and barriers to comprehensive treatment for sexual violence survivors in Kenya: a mixed methods study;10.1186/s12889-018-5681-5;2018;Anne Gatuguta;BMC Public Health, 2018, doi:10.1186/s12889-018-5681-5;Sexual violence,Healthcare,HIV PEP-Kenya;KEN;-1.2839675;36.8216781;África;África Oriental;['KEN'];0;['África'];0;KEN;África;África Oriental;22;7;Domestic;Lower middle income;0.575;0.506
222;Poor mental health in Ghana: who is at risk?;10.1186/1471-2458-13-288;2013;Sipsma, H and Ofori-Atta, A and Canavan, M and Osei-Akoto, I and Udry, C and Bradley, EH;BMC PUBLIC HEALTH;"Mental health;Ghana;Women;Empowerment;INTIMATE-PARTNER VIOLENCE;PSYCHOLOGICAL DISTRESS;PSYCHIATRIC MORBIDITY;PRIMARY-CARE;LOW-INCOME;PREVALENCE;POPULATION;DEPRESSION;INTERVENTION;DETERMINANTS";GHA;41.2571306;-72.9896696;África;África Ocidental;['GHA'];0;['África'];0;USA;América;América do Norte;31;5;Cross-continental;Lower middle income;0.632;0.529
223;Multilevel Determinants of Integrated Service Delivery for Intimate Partner Violence and Mental Health in Humanitarian Settings;10.3390/ijerph182312484;2021;M. Claire Greene, Clarisa Bencomo, Susan Rees, Peter Ventevogel, Samuel Likindikoki, Ashley Nemiro, Annie Bonz, Jessie K. K. Mbwambo, Wietse A. Tol and Terry M. McGovern;"Inter-agency guidelines recommend that survivors of intimate partner violence in humanitarian settings receive multisectoral services consistent with a survivor-centered approach. Providing integrated services across sectors is challenging, and aspirations often fall short in practice. In this study, we explore factors that influence the implementation of a multisectoral, integrated intervention intended to reduce psychological distress and intimate partner violence in Nyarugusu Refugee Camp, Tanzania. We analyzed data from a desk review of donor, legal, and policy documents; a gender-based violence services mapping conducted through 15 interviews and 6 focus group discussions; and a qualitative process evaluation with 29 stakeholders involved in the implementation of the integrated psychosocial program. We identified the challenges of implementing a multisectoral, integrated intervention for refugee survivors of intimate partner violence at the structural, inter-institutional, intra-institutional, and in social and interpersonal levels. Key determinants of successful implementation included the legal context, financing, inter-agency coordination, engagement and ownership, and the ability to manage competing priorities. Implementing a multisectoral, integrated response for survivors of intimate partner violence is complex and influenced by interrelated factors from policy and financing to institutional and stakeholder engagement. Further investment in identifying strategies to overcome the existing challenges of implementing multisectoral approaches that align with global guidelines is needed to effectively address the burden of intimate partner violence in humanitarian settings.";"multisectoral; integrated care; intimate partner violence; gender-based violence; mental health; humanitarian";TZA;40.8077559;-73.9616141;África;África Oriental;['TZA'];0;['África'];0;USA;América;América do Norte;25;4;Cross-continental;Lower middle income;0.549;0.537
224;Perception and experiences of sexual harassment among women working in hospitality workplaces of Bahir Dar city, Northwest Ethiopia: a qualitative study;10.1186/s12889-021-11173-1;2021;Mulugeta Dile Worke;BMC Public Health, 2021, doi:10.1186/s12889-021-11173-1;Transactional sex,Factors,Effects,Hospitality,Ethiopia;ETH;6.5045055;124.8365174;África;África Oriental;['ETH'];0;['África'];0;PHL;Ásia;Sudeste Asiático;19;6;Cross-continental;Low income;0.498;0.491
225;Predictors and Implications of Intimate Partner Violence Against Married Female Youths in Nigeria;10.1007/s10896-014-9654-x;2015;Wusu, O;JOURNAL OF FAMILY VIOLENCE;"Husband-on-wife violence;Sexual health;Reproductive health;REPRODUCTIVE HEALTH;DOMESTIC VIOLENCE;CONTRACEPTIVE USE;UNWANTED PREGNANCY;NATIONAL SAMPLE;CONDOM USE;WOMEN;ADOLESCENT;CONSEQUENCES;INDIA;Adolescent;Nigeria;Violence";BRA;6.6719406;3.1573472;América;América do Sul;['BRA'];0;['América'];0;NGA;África;África Ocidental;1;1;Cross-continental;Upper middle income;0.754;0.39
226;Physical, Sexual, Emotional and Economic Intimate Partner Violence and Controlling Behaviors during Pregnancy and Postpartum among Women in Dar es Salaam, Tanzania;10.1371/journal.pone.0164376;2016;Bathsheba Mahenge, Heidi Stöckl, Abdulai Abubakari, Jessie Mbwambo, Albrecht Jahn;PLoS ONE;"Pregnancy;Postpartum Period";TZA;-6.5247123;35.7878438;África;África Oriental;['TZA'];0;['África'];0;TZA;África;África Oriental;30;1;Domestic;Lower middle income;0.549;0.537
227;Prevalence and correlates of intimate partner violence among women with HIV in serodifferent relationships in Nairobi, Kenya;10.1371/journal.pone.0272640;2022;Anne Kaggiah, Katherine Wilson, Barbra A. Richardson, John Kinuthia, Carey Farquhar, R. Scott McClelland;PLoS ONE;"Kenya;Prevalence;Violence";KEN;1.4419683;38.4313975;África;África Oriental;['KEN'];0;['África'];0;KEN;África;África Oriental;30;1;Domestic;Lower middle income;0.575;0.506
228;Prevalence and predictors of partner violence against women in the aftermath of war: A survey among couples in Northern Uganda;10.1016/j.socscimed.2013.02.046;2013;Regina Saile;Social Science & Medicine, 86 (2013) 17-25. doi:10.1016/j.socscimed.2013.02.046;"Partner violence;Post-conflict;War trauma;PTSD;Alcohol abuse;Prevalence;Predictors;Northern Uganda;POSTTRAUMATIC-STRESS-DISORDER;GENDER-BASED VIOLENCE;INTIMATE-PARTNER;RISK-FACTORS;DOMESTIC VIOLENCE;EXPOSURE;HEALTH;VALIDATION;DEPRESSION;SYMPTOM;Uganda;War;Violence";UGA;52.0444616;8.4927162;África;África Oriental;['UGA'];0;['África'];0;DEU;Europa;Europa Ocidental;24;4;Cross-continental;Low income;0.525;0.523
229;Prevalence and Risk Factors of Women’s Past-Year Physical IPV Perpetration and Victimization in Tanzania;10.1177/0886260517738775;2021;Reese, BM and Chen, MS and Nekkanti, M and Mulawa, MI;J Interpers Violence 2021.36:1141-1167;"domestic violence;predicting domestic violence;women offenders;cultural contexts;Prevalence;Risk Factors";TZA;36.0373638;-79.0355663;África;África Oriental;['TZA'];0;['África'];0;USA;América;América do Norte;23;2;Cross-continental;Lower middle income;0.549;0.537
230;Preparedness of civil society in Botswana to advance disability inclusion in programmes addressing gender-based and other forms of violence against women and girls with disabilities;10.4102/ajod.v9i0.664;2020;Hanass-Hancock, J and Mthethwa, N and Molefhe, M and Keakabetse, T;AFRICAN JOURNAL OF DISABILITY;"gender-based violence (GBV);violence;HIV;Botswana;participation;CHILDHOOD SEXUAL-ABUSE;PREVALENCE;ADULTS;METAANALYSIS;CHILDREN;RISK;Violence";BWA;-29.861825;31.009909;África;África Meridional;['BWA'];0;['África'];0;ZAF;África;África Meridional;10;3;Intra-continental;Upper middle income;0.693;0.468
231;Prevalence and Associated Factors of Intimate Partner Violence During Pregnancy in Eastern Ethiopia;;2020;Ashenafi W, Mengistie B, Egata G, Berhane Y.;;"Pregnancy;Prevalence;Violence";ETH;34.0667126;-118.4436774;África;África Oriental;['ETH'];0;['África'];0;USA;América;América do Norte;11;1;Cross-continental;Low income;0.498;0.491
232;Prevalence and patterns of gender-based violence across adolescent girls and young women in Mombasa, Kenya;10.1186/s12905-020-01081-8;2020;Parinita Bhattacharjee;BMC Women's Health, 2020, doi:10.1186/s12905-020-01081-8;Adolescent,Female,Violence,Gender-based violence,Sexual behaviour,Kenya;KEN;44.2247162;-76.4932464;África;África Oriental;['KEN'];0;['África'];0;CAN;América;América do Norte;3;3;Cross-continental;Lower middle income;0.575;0.506
233;Prevalence of intimate partner violence against women and associated factors in Ethiopia;10.1186/s12905-020-0892-1;2020;Ayele Gebeyehu Chernet;BMC Women's Health, 2020, doi:10.1186/s12905-020-0892-1;Intimate partner violence,Prevalence,Logistic regression,Ethiopia;JOR;35.667003;139.777695;Ásia;Ásia Ocidental;['JOR'];0;['Ásia'];0;JPN;Ásia;Ásia Oriental;30;1;Intra-continental;Upper middle income;0.72;0.461
234;Providing Services to Youth Involved in Transactional Sex in Uganda: Professional Ethics in the Context of LGBTQ+ and Gender Oppression;10.1177/10443894221133421;2023;Kamya, HA and White, SK;Families in Society 2023.104:344-360;"bias;marginalized youth;professional ethics;structural oppression;transactional sex;Uganda national HIV policy;INTIMATE PARTNER VIOLENCE;DOMESTIC VIOLENCE;ALCOHOL-USE;WOMEN;HOMOSEXUALITY;HIV;MEN;PREVALENCE;DISCOURSE;AFRICA;Uganda;Adolescent";UGA;42.3389354;-71.1004318;África;África Oriental;['UGA'];0;['África'];0;USA;América;América do Norte;7;5;Cross-continental;Low income;0.525;0.523
235;Prevalence and correlates of intimate partner violence among family planning clients in Conakry, Guinea;10.1186/s13104-015-1811-7;2015;Alexandre Delamou;BMC Research Notes, doi:10.1186/s13104-015-1811-7;"Intimate partner violence; Family planning; Prevalence; Correlates; Factors; Patterns; Guinea";GIN;-12.7723076;-41.5376121;;;['GIN'];0;[];0;BRA;América;América do Sul;1;1;Cross-continental;Lower middle income;0.465;0.621
